motor_angle_deg,ambient_temp_c,elapsed_time_min,raw_phase_deg,raw_mag_dB,phase_drift_error_deg,true_phase_deg,true_mag_dB,predicted_drift_deg,calibrated_phase_deg
164.0,23.548,109.191,-5.3928,-13.5713,3.1471,-8.9496,-13.3813,3.1497,-8.5425
165.0,23.549,109.207,-2.9937,-14.0766,3.1479,-7.8998,-14.1425,3.1498,-6.1435
166.0,23.549,109.223,-6.7301,-16.3624,3.1486,-6.9099,-15.8618,3.1497,-9.8798
167.0,23.55,109.239,-6.6684,-19.5745,3.1494,-5.9813,-19.3235,3.1497,-9.8181
168.0,23.55,109.255,-2.5641,-28.2658,3.1502,-5.1154,-28.4146,3.1498,-5.7139
169.0,23.551,109.271,-3.2303,-25.7719,3.1509,-4.3134,-26.3749,3.1492,-6.3795
170.0,23.551,109.287,-0.7797,-16.1661,3.1517,-3.5766,-16.6267,3.1471,-3.9268
171.0,23.552,109.303,0.555,-11.5283,3.1525,-2.906,-11.7926,3.1544,-2.5994
172.0,23.552,109.319,2.2312,-8.5216,3.1533,-2.3027,-8.5535,3.1544,-0.9232
173.0,23.553,109.335,-0.3211,-6.1933,3.154,-1.7678,-6.1632,3.1542,-3.4753
174.0,23.553,109.351,2.4523,-4.9081,3.1548,-1.302,-4.3291,3.1544,-0.7021
175.0,23.554,109.367,2.2709,-3.2405,3.1556,-0.9062,-2.9063,3.1544,-0.8835
176.0,23.554,109.383,3.0964,-2.1346,3.1564,-0.5812,-1.8135,3.1544,-0.058
177.0,23.555,109.399,2.05,-0.7715,3.1571,-0.3275,-1.0014,3.1545,-1.1045
178.0,23.555,109.415,5.0868,-0.0615,3.1579,-0.1458,-0.4395,3.1547,1.9321
179.0,23.556,109.431,2.9669,0.1856,3.1587,-0.0365,-0.1091,3.1544,-0.1875
-180.0,23.556,109.447,5.8208,0.4731,3.1595,-0.0,0.0,3.1567,2.6641
-179.0,23.557,109.463,1.9381,-0.0802,3.1603,-0.0366,-0.1091,3.1647,-1.2266
-178.0,23.557,109.479,4.1288,-0.8327,3.1611,-0.1465,-0.4395,3.1647,0.9641
-177.0,23.558,109.495,2.7425,-1.0214,3.1618,-0.3298,-1.0014,3.1648,-0.4223
-176.0,23.558,109.511,2.0844,-2.1034,3.1626,-0.5866,-1.8135,3.1648,-1.0804
-175.0,23.559,109.527,3.195,-2.6432,3.1634,-0.9168,-2.9063,3.1647,0.0303
-174.0,23.559,109.543,1.3951,-4.4727,3.1642,-1.3203,-4.3291,3.165,-1.7699
-173.0,23.56,109.559,-2.6247,-6.2026,3.165,-1.7967,-6.1632,3.164,-5.7887
-172.0,23.56,109.575,-3.7744,-8.276,3.1658,-2.3459,-8.5535,3.1644,-6.9388
-171.0,23.561,109.591,2.1079,-12.0891,3.1665,-2.9672,-11.7926,3.1651,-1.0572
-170.0,23.561,109.607,1.3524,-16.2411,3.1673,-3.6603,-16.6267,3.1657,-1.8133
-169.0,23.562,109.623,1.5746,-26.914,3.1681,-4.4245,-26.3749,3.1704,-1.5958
-168.0,23.562,109.639,-2.1166,-28.2919,3.1689,-5.2592,-28.4146,3.1695,-5.2861
-167.0,23.563,109.655,-4.9327,-19.3599,3.1697,-6.1634,-19.3235,3.1693,-8.102
-166.0,23.563,109.671,-4.5953,-15.5308,3.1705,-7.1364,-15.8618,3.1694,-7.7647
-165.0,23.564,109.687,-4.9888,-14.6923,3.1713,-8.1772,-14.1425,3.1694,-8.1582
-164.0,23.564,109.703,-7.6231,-13.9937,3.1721,-9.2846,-13.3813,3.1683,-10.7914
-163.0,23.565,109.719,-4.8119,-13.0036,3.1729,-10.4577,-13.3036,3.1694,-7.9813
-162.0,23.565,109.735,-5.1621,-13.9658,3.1737,-11.695,-13.8095,3.1795,-8.3416
-161.0,23.566,109.751,-9.1035,-14.9318,3.1745,-12.9954,-14.8954,3.1782,-12.2817
-160.0,23.566,109.767,-11.1984,-16.9152,3.1753,-14.3574,-16.6513,3.1773,-14.3757
-159.0,23.567,109.783,-14.5459,-18.9611,3.1761,-15.7795,-19.3262,3.1776,-17.7235
-158.0,23.567,109.799,-11.7637,-23.489,3.1769,-17.2602,-23.6086,3.1777,-14.9414
-157.0,23.568,109.815,-15.5056,-32.4315,3.1776,-18.7977,-32.5277,3.1775,-18.6831
-156.0,23.568,109.831,-17.6458,-36.1015,3.1784,-20.3905,-35.6336,3.1781,-20.8239
-155.0,23.569,109.847,-18.1356,-25.4127,3.1792,-22.0366,-25.6133,3.1781,-21.3137
-154.0,23.569,109.863,-21.4328,-22.0861,3.18,-23.7342,-21.6892,3.179,-24.6118
-153.0,23.57,109.879,-22.0803,-19.8254,3.1809,-25.4815,-19.562,3.179,-25.2593
-152.0,23.57,109.895,-26.2583,-18.9402,3.1817,-27.2762,-18.3941,3.1792,-29.4375
-151.0,23.571,109.911,-24.3034,-17.9461,3.1825,-29.1164,-17.8835,3.1791,-27.4825
-150.0,23.571,109.927,-27.9734,-17.476,3.1833,-31.0,-17.9018,3.1795,-31.1529
-149.0,23.572,109.943,-28.0024,-18.3131,3.1841,-32.9247,-18.4038,3.1859,-31.1883
-148.0,23.572,109.959,-32.005,-19.5801,3.1849,-34.8882,-19.4034,3.186,-35.191
-147.0,23.573,109.975,-33.9069,-20.9382,3.1857,-36.8883,-20.9818,3.1861,-37.093
-146.0,23.573,109.991,-37.5545,-23.2982,3.1865,-38.9225,-23.3397,3.1868,-40.7413
-145.0,23.574,110.007,-36.6615,-26.9564,3.1873,-40.9884,-26.9828,3.1868,-39.8483
-144.0,23.574,110.023,-41.2092,-33.6291,3.1881,-43.0836,-33.7,3.1882,-44.3974
-143.0,23.575,110.039,-42.7462,-50.416,3.1889,-45.2055,-50.0,3.1883,-45.9345
-142.0,23.575,110.055,-44.1603,-31.9354,3.1897,-47.3516,-31.978,3.1884,-47.3487
-141.0,23.576,110.071,-46.1468,-27.6454,3.1905,-49.5192,-26.9433,3.1942,-49.341
-140.0,23.576,110.087,-51.0736,-23.9688,3.1913,-51.7058,-24.1991,3.1951,-54.2687
-139.0,23.577,110.103,-51.0627,-22.9601,3.1921,-53.9086,-22.519,3.1951,-54.2578
-138.0,23.577,110.119,-51.7392,-21.0254,3.193,-56.125,-21.4965,3.1951,-54.9343
-137.0,23.578,110.135,-55.726,-21.9281,3.1938,-58.3523,-20.95,3.1951,-58.9211
-136.0,23.578,110.151,-57.7302,-20.1187,3.1946,-60.5877,-20.7884,3.1951,-60.9253
-135.0,23.579,110.167,-59.3894,-21.622,3.1954,-62.8284,-20.9663,3.1959,-62.5853
-134.0,23.58,110.183,-62.0645,-21.9482,3.1962,-65.0717,-21.4682,3.199,-65.2635
-133.0,23.58,110.199,-65.6636,-22.1843,3.197,-67.3149,-22.3039,3.1991,-68.8627
-132.0,23.581,110.215,-66.4117,-23.2656,3.1979,-69.555,-23.5131,3.1989,-69.6106
-131.0,23.581,110.231,-67.0996,-25.2943,3.1987,-71.7894,-25.1809,3.1994,-70.299
-130.0,23.582,110.247,-72.3924,-27.1256,3.1995,-74.0152,-27.4827,3.1998,-75.5922
-129.0,23.582,110.263,-73.591,-31.1368,3.2003,-76.2296,-30.8182,3.2002,-76.7912
-128.0,23.583,110.279,-77.3012,-36.5661,3.2011,-78.4299,-36.4062,3.2028,-80.504
-127.0,23.583,110.295,-75.9993,-50.1208,3.202,-80.6133,-50.0,3.2018,-79.2011
-126.0,23.584,110.311,-79.7129,-39.3023,3.2028,-82.7771,-39.087,3.203,-82.9159
-125.0,23.584,110.327,-82.9902,-33.5281,3.2036,-84.9185,-32.7544,3.2032,-86.1934
-124.0,23.585,110.343,-83.692,-29.4254,3.2044,-87.0348,-29.4156,3.2045,-86.8965
-123.0,23.585,110.359,-87.7235,-27.3111,3.2052,-89.1234,-27.2651,3.2046,-90.9281
-122.0,23.586,110.375,-89.5257,-25.3445,3.2061,-91.1815,-25.7758,3.2053,-92.731
-121.0,23.586,110.391,-92.1899,-25.2332,3.2069,-93.2066,-24.7188,3.2053,-95.3952
-120.0,23.587,110.407,-93.5886,-24.2293,3.2077,-95.1962,-23.9735,3.2061,-96.7947
-119.0,23.587,110.423,-91.903,-22.9868,3.2085,-97.1475,-23.4681,3.2055,-95.1085
-118.0,23.588,110.439,-96.9486,-23.0392,3.2094,-99.0583,-23.1565,3.2058,-100.1544
-117.0,23.589,110.455,-97.0165,-22.7872,3.2102,-100.926,-23.007,3.2058,-100.2223
-116.0,23.589,110.471,-100.7917,-22.8158,3.211,-102.7483,-22.9972,3.2063,-103.998
-115.0,23.59,110.487,-100.1716,-22.9275,3.2119,-104.5227,-23.1106,3.2063,-103.3779
-114.0,23.59,110.503,-104.5736,-22.6067,3.2127,-106.2471,-23.3351,3.2069,-107.7805
-113.0,23.591,110.519,-104.6469,-23.6249,3.2135,-107.9193,-23.6615,3.2069,-107.8538
-112.0,23.591,110.535,-106.2433,-24.4874,3.2144,-109.537,-24.0829,3.2064,-109.4497
-111.0,23.592,110.551,-104.3913,-24.3389,3.2152,-111.0982,-24.5944,3.2074,-107.5987
-110.0,23.592,110.567,-108.4392,-25.4193,3.216,-112.6008,-25.1926,3.2056,-111.6448
-109.0,23.593,110.583,-111.7155,-25.9198,3.2169,-114.043,-25.8758,3.2039,-114.9194
-108.0,23.593,110.599,-111.1777,-26.4953,3.2177,-115.4229,-26.6434,3.197,-114.3747
-107.0,23.594,110.615,-110.3129,-27.8248,3.2185,-116.7387,-27.4963,3.2415,-113.5544
-106.0,23.595,110.631,-117.2138,-28.6409,3.2194,-117.9887,-28.4368,3.2269,-120.4407
-105.0,23.595,110.647,-117.2148,-29.2788,3.2202,-119.1713,-29.4691,3.2269,-120.4417
-104.0,23.596,110.663,-117.4192,-30.8186,3.221,-120.2849,-30.5992,3.2266,-120.6458
-103.0,23.596,110.679,-118.7319,-31.4461,3.2219,-121.3282,-31.8354,3.2309,-121.9628
-102.0,23.597,110.695,-119.5761,-33.5838,3.2227,-122.2996,-33.1893,3.2309,-122.807
-101.0,23.597,110.711,-121.9309,-35.0721,3.2236,-123.1981,-34.6763,3.2311,-125.162
-100.0,23.598,110.727,-118.6921,-35.5548,3.2244,-124.0225,-36.3172,3.2309,-121.923
-99.0,23.598,110.743,-123.6802,-38.7524,3.2252,-124.7715,-38.1403,3.2309,-126.9111
-98.0,23.599,110.759,-122.5186,-40.1956,3.2261,-125.4444,-40.1849,3.231,-125.7496
-97.0,23.599,110.775,-121.2445,-41.7667,3.2269,-126.0402,-42.5073,3.2311,-124.4756
-96.0,23.6,110.791,-123.3756,-45.2018,3.2278,-126.5581,-45.1904,3.2312,-126.6068
-95.0,23.601,110.807,-125.238,-47.8256,3.2286,-126.9975,-48.3643,3.2312,-128.4692
-94.0,23.601,110.823,-126.1513,-49.739,3.2295,-127.3578,-50.0,3.2326,-129.3839
-93.0,23.602,110.839,-124.7531,-50.0029,3.2303,-127.6385,-50.0,3.2326,-127.9857
-92.0,23.602,110.855,-125.7436,-50.0523,3.2312,-127.8392,-50.0,3.2342,-128.9778
-91.0,23.603,110.871,-124.4199,-50.8477,3.232,-127.9598,-50.0,3.2342,-127.6541
-90.0,23.603,110.887,-126.8693,-50.1276,3.2329,-128.0,-50.0,3.2357,-130.105
-89.0,23.604,110.903,-123.5065,-49.9071,3.2337,-127.9598,-50.0,3.2357,-126.7422
-88.0,23.604,110.919,-124.4313,-49.9073,3.2346,-127.8392,-50.0,3.2367,-127.668
-87.0,23.605,110.935,-124.1183,-49.0137,3.2354,-127.6385,-50.0,3.2367,-127.355
-86.0,23.606,110.951,-121.9599,-49.8876,3.2363,-127.3578,-50.0,3.2379,-125.1978
-85.0,23.606,110.967,-124.4171,-48.1122,3.2371,-126.9975,-48.3643,3.2376,-127.6547
-84.0,23.607,110.983,-124.4089,-44.7244,3.238,-126.5581,-45.1904,3.2386,-127.6475
-83.0,23.607,110.999,-123.623,-42.2911,3.2388,-126.0402,-42.5073,3.2387,-126.8617
-82.0,23.608,111.015,-122.4935,-40.2194,3.2397,-125.4444,-40.1849,3.2394,-125.7329
-81.0,23.608,111.031,-121.6674,-38.1728,3.2405,-124.7715,-38.1403,3.2395,-124.9069
-80.0,23.609,111.047,-122.0271,-36.4574,3.2414,-124.0225,-36.3172,3.2394,-125.2665
-79.0,23.61,111.063,-122.9905,-34.4986,3.2422,-123.1981,-34.6763,3.2394,-126.2299
-78.0,23.61,111.079,-119.8979,-33.2575,3.2431,-122.2996,-33.1893,3.2389,-123.1368
-77.0,23.611,111.095,-117.5445,-31.5855,3.244,-121.3282,-31.8354,3.2389,-120.7834
-76.0,23.611,111.111,-116.8357,-31.0028,3.2448,-120.2849,-30.5992,3.2389,-120.0746
-75.0,23.612,111.127,-114.1263,-29.4104,3.2457,-119.1713,-29.4691,3.2413,-117.3676
-74.0,23.612,111.143,-111.8089,-27.816,3.2465,-117.9887,-28.4368,3.2506,-115.0595
-73.0,23.613,111.159,-112.3523,-27.5861,3.2474,-116.7387,-27.4963,3.2415,-115.5938
-72.0,23.613,111.175,-110.1009,-25.9062,3.2483,-115.4229,-26.6434,3.2506,-113.3515
-71.0,23.614,111.191,-109.6437,-25.8103,3.2491,-114.043,-25.8758,3.2505,-112.8942
-70.0,23.615,111.207,-106.786,-25.2152,3.25,-112.6008,-25.1926,3.2531,-110.0391
-69.0,23.615,111.223,-105.071,-24.5477,3.2509,-111.0982,-24.5944,3.2529,-108.3239
-68.0,23.616,111.239,-104.8585,-24.2074,3.2517,-109.537,-24.0829,3.2546,-108.1131
-67.0,23.616,111.255,-103.6071,-24.4537,3.2526,-107.9193,-23.6615,3.2552,-106.8623
-66.0,23.617,111.271,-103.3015,-22.983,3.2535,-106.2471,-23.3351,3.2552,-106.5567
-65.0,23.618,111.287,-101.3304,-22.2335,3.2543,-104.5227,-23.1106,3.2565,-104.5869
-64.0,23.618,111.303,-99.9998,-22.805,3.2552,-102.7483,-22.9972,3.2568,-103.2566
-63.0,23.619,111.319,-96.7381,-22.7904,3.2561,-100.926,-23.007,3.257,-99.9951
-62.0,23.619,111.335,-96.8819,-23.2295,3.2569,-99.0583,-23.1565,3.257,-100.1389
-61.0,23.62,111.351,-94.1764,-23.005,3.2578,-97.1475,-23.4681,3.2574,-97.4338
-60.0,23.62,111.367,-95.4702,-23.9892,3.2587,-95.1962,-23.9735,3.2572,-98.7274
-59.0,23.621,111.383,-87.3624,-24.6119,3.2595,-93.2066,-24.7188,3.2573,-90.6197
-58.0,23.622,111.399,-88.2518,-26.4018,3.2604,-91.1815,-25.7758,3.2572,-91.509
-57.0,23.622,111.415,-85.1787,-27.4768,3.2613,-89.1234,-27.2651,3.257,-88.4357
-56.0,23.623,111.431,-81.586,-29.2686,3.2622,-87.0348,-29.4156,3.2569,-84.8429
-55.0,23.623,111.447,-81.205,-32.3915,3.263,-84.9185,-32.7544,3.2569,-84.4619
-54.0,23.624,111.463,-77.3467,-38.713,3.2639,-82.7771,-39.087,3.257,-80.6037
-53.0,23.624,111.479,-79.2111,-50.6317,3.2648,-80.6133,-50.0,3.2569,-82.468
-52.0,23.625,111.495,-71.5682,-36.9973,3.2657,-78.4299,-36.4062,3.2701,-74.8383
-51.0,23.626,111.511,-71.3324,-30.5845,3.2665,-76.2296,-30.8182,3.2662,-74.5986
-50.0,23.626,111.527,-70.4339,-27.7814,3.2674,-74.0152,-27.4827,3.266,-73.6999
-49.0,23.627,111.543,-66.3834,-24.8231,3.2683,-71.7894,-25.1809,3.2658,-69.6492
-48.0,23.627,111.559,-68.0388,-24.1651,3.2692,-69.555,-23.5131,3.266,-71.3048
-47.0,23.628,111.575,-64.4777,-22.3433,3.2701,-67.3149,-22.3039,3.2658,-67.7435
-46.0,23.629,111.591,-59.6344,-21.4819,3.2709,-65.0717,-21.4682,3.2657,-62.9001
-45.0,23.629,111.607,-62.3572,-20.7741,3.2718,-62.8284,-20.9663,3.2658,-65.623
-44.0,23.63,111.623,-56.4743,-21.2009,3.2727,-60.5877,-20.7884,3.283,-59.7573
-43.0,23.63,111.639,-54.2805,-21.7368,3.2736,-58.3523,-20.95,3.283,-57.5635
-42.0,23.631,111.655,-49.8967,-21.428,3.2745,-56.125,-21.4965,3.283,-53.1797
-41.0,23.631,111.671,-53.0077,-22.3084,3.2754,-53.9086,-22.519,3.283,-56.2907
-40.0,23.632,111.687,-46.0151,-23.7961,3.2762,-51.7058,-24.1991,3.2825,-49.2976
-39.0,23.633,111.703,-47.0813,-27.0867,3.2771,-49.5192,-26.9433,3.2831,-50.3644
-38.0,23.633,111.719,-44.7441,-31.6677,3.278,-47.3516,-31.978,3.283,-48.0271
-37.0,23.634,111.735,-43.7596,-49.8057,3.2789,-45.2055,-50.0,3.2831,-47.0427
-36.0,23.634,111.751,-41.4356,-33.1711,3.2798,-43.0836,-33.7,3.2846,-44.7202
-35.0,23.635,111.767,-37.1024,-27.005,3.2807,-40.9884,-26.9828,3.2854,-40.3878
-34.0,23.636,111.783,-37.3094,-24.0316,3.2816,-38.9225,-23.3397,3.286,-40.5954
-33.0,23.636,111.799,-32.4954,-21.0089,3.2825,-36.8883,-20.9818,3.2863,-35.7817
-32.0,23.637,111.815,-32.5993,-19.368,3.2834,-34.8882,-19.4034,3.2868,-35.8861
-31.0,23.637,111.831,-31.46,-18.1965,3.2843,-32.9247,-18.4038,3.2869,-34.7469
-30.0,23.638,111.847,-28.5066,-18.5149,3.2851,-31.0,-17.9018,3.2876,-31.7942
-29.0,23.639,111.863,-25.3253,-18.0083,3.286,-29.1164,-17.8835,3.2877,-28.613
-28.0,23.639,111.879,-24.4053,-18.0468,3.2869,-27.2762,-18.3941,3.2881,-27.6934
-27.0,23.64,111.895,-22.1423,-19.6036,3.2878,-25.4815,-19.562,3.2882,-25.4305
-26.0,23.64,111.911,-19.4012,-21.8115,3.2887,-23.7342,-21.6892,3.2889,-22.6901
-25.0,23.641,111.927,-17.1234,-24.8508,3.2896,-22.0366,-25.6133,3.2899,-20.4133
-24.0,23.642,111.943,-17.5651,-36.0616,3.2905,-20.3905,-35.6336,3.2905,-20.8556
-23.0,23.642,111.959,-17.0726,-32.0345,3.2914,-18.7977,-32.5277,3.2905,-20.3631
-22.0,23.643,111.975,-13.8537,-23.2002,3.2923,-17.2602,-23.6086,3.2921,-17.1458
-21.0,23.643,111.991,-11.7803,-19.4163,3.2932,-15.7795,-19.3262,3.2923,-15.0726
-20.0,23.644,112.007,-13.2544,-16.6645,3.2941,-14.3574,-16.6513,3.2923,-16.5467
-19.0,23.645,112.023,-11.0363,-14.91,3.295,-12.9954,-14.8954,3.2924,-14.3287
-18.0,23.645,112.039,-9.4779,-13.7367,3.2959,-11.695,-13.8095,3.2932,-12.7711
-17.0,23.646,112.055,-7.4726,-13.5414,3.2968,-10.4577,-13.3036,3.2939,-10.7665
-16.0,23.646,112.071,-7.1285,-13.5526,3.2977,-9.2846,-13.3813,3.2942,-10.4227
-15.0,23.647,112.087,-3.818,-14.2846,3.2986,-8.1772,-14.1425,3.2988,-7.1168
-14.0,23.648,112.103,-6.2446,-15.9911,3.2995,-7.1364,-15.8618,3.2951,-9.5397
-13.0,23.648,112.119,-5.2326,-19.4478,3.3004,-6.1634,-19.3235,3.2951,-8.5277
-12.0,23.649,112.135,-2.4587,-29.3109,3.3013,-5.2592,-28.4146,3.2994,-5.7581
-11.0,23.649,112.151,-1.3858,-26.3359,3.3022,-4.4245,-26.3749,3.301,-4.6868
-10.0,23.65,112.167,-2.5391,-16.8377,3.3031,-3.6603,-16.6267,3.2987,-5.8378
-9.0,23.651,112.183,-0.5733,-12.5394,3.3041,-2.9672,-11.7926,3.3009,-3.8742
-8.0,23.651,112.199,0.3575,-8.6935,3.305,-2.3459,-8.5535,3.3014,-2.9439
-7.0,23.652,112.215,0.9192,-6.3156,3.3059,-1.7967,-6.1632,3.3017,-2.3825
-6.0,23.653,112.231,2.2143,-3.819,3.3068,-1.3203,-4.3291,3.302,-1.0877
-5.0,23.653,112.247,1.3985,-3.122,3.3077,-0.9168,-2.9063,3.3019,-1.9034
-4.0,23.654,112.263,4.9387,-1.5464,3.3086,-0.5866,-1.8135,3.3025,1.6362
-3.0,23.654,112.279,3.712,-0.4483,3.3095,-0.3298,-1.0014,3.3029,0.4091
-2.0,23.655,112.295,1.9533,-0.6907,3.3104,-0.1465,-0.4395,3.3025,-1.3492
-1.0,23.656,112.311,3.4165,-0.1281,3.3113,-0.0366,-0.1091,3.3029,0.1136
0.0,23.656,112.327,3.4983,0.6915,3.3123,0.0,0.0,3.3029,0.1954
1.0,23.657,112.343,5.0987,-0.0175,3.3132,-0.0365,-0.1091,3.3029,1.7958
2.0,23.657,112.359,2.2677,-0.29,3.3141,-0.1458,-0.4395,3.3023,-1.0346
3.0,23.658,112.375,4.1385,-1.1643,3.315,-0.3275,-1.0014,3.3232,0.8153
4.0,23.659,112.391,2.7975,-1.5387,3.3159,-0.5812,-1.8135,3.3229,-0.5254
5.0,23.659,112.407,4.6479,-2.9222,3.3168,-0.9062,-2.9063,3.3233,1.3246
6.0,23.66,112.423,3.9521,-5.0619,3.3178,-1.302,-4.3291,3.3232,0.6289
7.0,23.661,112.439,1.8464,-6.3053,3.3187,-1.7678,-6.1632,3.3227,-1.4763
8.0,23.661,112.455,0.6234,-9.0268,3.3196,-2.3027,-8.5535,3.3223,-2.6989
9.0,23.662,112.471,1.1744,-11.7477,3.3205,-2.906,-11.7926,3.3224,-2.148
10.0,23.662,112.487,-0.5258,-16.9934,3.3214,-3.5766,-16.6267,3.3219,-3.8477
11.0,23.663,112.504,1.5294,-26.1837,3.3224,-4.3134,-26.3749,3.3224,-1.793
12.0,23.664,112.52,-1.6744,-28.3967,3.3233,-5.1154,-28.4146,3.3202,-4.9946
13.0,23.664,112.536,-3.2656,-19.8227,3.3242,-5.9813,-19.3235,3.3201,-6.5857
14.0,23.665,112.552,-4.2742,-16.0588,3.3251,-6.9099,-15.8618,3.3199,-7.5941
15.0,23.665,112.568,-6.3933,-13.8943,3.326,-7.8998,-14.1425,3.3387,-9.732
16.0,23.666,112.584,-4.7878,-12.9221,3.327,-8.9496,-13.3813,3.339,-8.1268
17.0,23.667,112.6,-7.9599,-13.6646,3.3279,-10.0578,-13.3036,3.3379,-11.2978
18.0,23.667,112.616,-6.2469,-14.2484,3.3288,-11.2229,-13.8095,3.3389,-9.5858
19.0,23.668,112.632,-11.0529,-14.1151,3.3298,-12.4433,-14.8954,3.3375,-14.3904
20.0,23.669,112.648,-10.1957,-16.6552,3.3307,-13.7173,-16.6513,3.3375,-13.5332
21.0,23.669,112.664,-9.9862,-19.2896,3.3316,-15.0431,-19.3262,3.338,-13.3242
22.0,23.67,112.68,-16.3149,-23.9044,3.3325,-16.4191,-23.6086,3.3386,-19.6535
23.0,23.671,112.696,-11.4824,-32.4416,3.3335,-17.8433,-32.5277,3.3389,-14.8213
24.0,23.671,112.712,-16.6174,-34.9476,3.3344,-19.3139,-35.6336,3.3392,-19.9566
25.0,23.672,112.728,-17.2819,-25.5115,3.3353,-20.8289,-25.6133,3.3393,-20.6212
26.0,23.672,112.744,-18.1929,-21.2632,3.3363,-22.3864,-21.6892,3.3393,-21.5322
27.0,23.673,112.76,-19.5579,-19.5504,3.3372,-23.9843,-19.562,3.3395,-22.8974
28.0,23.674,112.776,-21.8717,-18.8044,3.3381,-25.6206,-18.3941,3.34,-25.2117
29.0,23.674,112.792,-22.4581,-18.1568,3.3391,-27.2932,-17.8835,3.34,-25.7981
30.0,23.675,112.808,-24.8814,-18.3489,3.34,-29.0,-17.9018,3.3401,-28.2215
31.0,23.676,112.824,-24.7565,-18.3167,3.3409,-30.7387,-18.4038,3.3413,-28.0978
32.0,23.676,112.84,-28.3819,-18.9138,3.3419,-32.5073,-19.4034,3.3413,-31.7232
33.0,23.677,112.856,-28.0136,-20.9174,3.3428,-34.3033,-20.9818,3.3418,-31.3554
34.0,23.677,112.872,-31.4294,-23.4628,3.3437,-36.1247,-23.3397,3.3414,-34.7708
35.0,23.678,112.888,-37.3331,-27.2987,3.3447,-37.9692,-26.9828,3.3431,-40.6762
36.0,23.679,112.904,-32.5721,-33.5579,3.3456,-39.8344,-33.7,3.3432,-35.9153
37.0,23.679,112.92,-39.233,-50.4953,3.3466,-41.718,-50.0,3.3444,-42.5774
38.0,23.68,112.936,-38.027,-32.4316,3.3475,-43.6178,-31.978,3.3441,-41.3711
39.0,23.681,112.952,-42.1428,-26.5833,3.3484,-45.5314,-26.9433,3.3447,-45.4875
40.0,23.681,112.968,-42.5154,-24.3102,3.3494,-47.4564,-24.1991,3.3447,-45.8601
41.0,23.682,112.984,-47.073,-22.638,3.3503,-49.3906,-22.519,3.3475,-50.4205
42.0,23.683,113.0,-47.0417,-21.5641,3.3513,-51.3315,-21.4965,3.3475,-50.3892
43.0,23.683,113.016,-50.3045,-20.6597,3.3522,-53.2769,-20.95,3.3486,-53.6531
44.0,23.684,113.032,-49.5027,-20.7222,3.3531,-55.2244,-20.7884,3.3486,-52.8513
45.0,23.684,113.048,-53.1595,-21.2636,3.3541,-57.1716,-20.9663,3.3491,-56.5086
46.0,23.685,113.064,-54.3572,-21.751,3.355,-59.1162,-21.4682,3.3491,-57.7063
47.0,23.686,113.08,-60.946,-22.382,3.356,-61.0559,-22.3039,3.3526,-64.2986
48.0,23.686,113.096,-59.7598,-23.3922,3.3569,-62.9884,-23.5131,3.3524,-63.1122
49.0,23.687,113.112,-60.9377,-25.1951,3.3579,-64.9114,-25.1809,3.3527,-64.2904
50.0,23.688,113.128,-63.1284,-27.5325,3.3588,-66.8226,-27.4827,3.3527,-66.4811
51.0,23.688,113.144,-63.9183,-30.7997,3.3598,-68.7198,-30.8182,3.353,-67.2713
52.0,23.689,113.16,-67.7889,-36.4207,3.3607,-70.6007,-36.4062,3.3532,-71.1421
53.0,23.69,113.176,-69.0283,-50.3122,3.3617,-72.4632,-50.0,3.3532,-72.3815
54.0,23.69,113.192,-69.1705,-38.6442,3.3626,-74.305,-39.087,3.3532,-72.5237
55.0,23.691,113.208,-76.1784,-32.9473,3.3636,-76.1239,-32.7544,3.3549,-79.5333
56.0,23.692,113.224,-73.6694,-29.3639,3.3645,-77.918,-29.4156,3.3543,-77.0237
57.0,23.692,113.24,-76.8204,-28.0892,3.3655,-79.685,-27.2651,3.3526,-80.173
58.0,23.693,113.256,-79.4251,-25.8618,3.3664,-81.423,-25.7758,3.3778,-82.8029
59.0,23.694,113.272,-79.2578,-25.1586,3.3674,-83.13,-24.7188,3.3752,-82.633
60.0,23.694,113.288,-79.5943,-24.3651,3.3683,-84.8038,-23.9735,3.3752,-82.9695
61.0,23.695,113.304,-81.5148,-22.4993,3.3693,-86.4428,-23.4681,3.3742,-84.889
62.0,23.695,113.32,-84.8773,-23.0567,3.3702,-88.0448,-23.1565,3.3742,-88.2515
63.0,23.696,113.336,-84.9234,-22.5166,3.3712,-89.6082,-23.007,3.3741,-88.2975
64.0,23.697,113.352,-86.4568,-22.655,3.3722,-91.1311,-22.9972,3.3743,-89.8311
65.0,23.697,113.368,-89.3697,-22.7173,3.3731,-92.6118,-23.1106,3.3741,-92.7438
66.0,23.698,113.384,-91.7141,-23.4147,3.3741,-94.0485,-23.3351,3.3743,-95.0884
67.0,23.699,113.4,-93.0176,-23.0189,3.375,-95.4397,-23.6615,3.3743,-96.3919
68.0,23.699,113.416,-92.151,-23.7442,3.376,-96.7838,-24.0829,3.3743,-95.5253
69.0,23.7,113.432,-94.7655,-24.5778,3.377,-98.0792,-24.5944,3.3747,-98.1402
70.0,23.701,113.448,-97.5159,-25.0873,3.3779,-99.3245,-25.1926,3.3742,-100.8901
71.0,23.701,113.464,-99.6667,-25.9305,3.3789,-100.5183,-25.8758,3.3735,-103.0402
